run,t,strategy,miscovered,n_calibration,interval_length,threshold,score_t,sum_s_past
197,20,EXPRESS-M,0,27,0.2628435281269652,0.1314217640634826,0.055005309610903524,18.0
204,20,FULL,0,30,0.639888252854139,0.3199441264270695,0.3106549830383979,18.0
204,20,S-FULL,0,30,0.639888252854139,0.3199441264270695,0.3106549830383979,18.0
204,20,S-FIX,0,10,1.1769108041758751,0.5884554020879376,0.3106549830383979,18.0
204,20,ADA,0,23,0.879194004503526,0.439597002251763,0.3106549830383979,18.0
204,20,EXPRESS,1,1,0.19496311567978042,0.09748155783989021,0.3106549830383979,18.0
204,20,K-EXPRESS,0,12,0.879194004503526,0.439597002251763,0.3106549830383979,18.0
204,20,EXPRESS-M,1,11,0.19496311567978042,0.09748155783989021,0.3106549830383979,18.0
254,20,FULL,0,30,0.4929940512540485,0.24649702562702425,0.0870976115401858,18.0
254,20,S-FULL,0,30,0.4929940512540485,0.24649702562702425,0.0870976115401858,18.0
254,20,S-FIX,0,10,0.7526622266450047,0.37633111332250235,0.0870976115401858,18.0
254,20,ADA,0,17,0.7526622266450047,0.37633111332250235,0.0870976115401858,18.0
254,20,EXPRESS,1,0,0.0,-inf,0.0870976115401858,18.0
254,20,K-EXPRESS,0,13,0.4929940512540485,0.24649702562702425,0.0870976115401858,18.0
254,20,EXPRESS-M,0,10,4.650222529935914,2.325111264967957,0.0870976115401858,18.0
269,20,FULL,1,30,0.77272034346922,0.38636017173461,0.6403588209290149,18.0
269,20,S-FULL,1,30,0.7861701551092786,0.3930850775546393,0.6403588209290149,18.0
269,20,S-FIX,1,10,0.7861701551092786,0.3930850775546393,0.6403588209290149,18.0
269,20,ADA,1,24,0.9426493592150034,0.4713246796075017,0.6403588209290149,18.0
269,20,EXPRESS,1,0,0.0,-inf,0.6403588209290149,18.0
269,20,K-EXPRESS,1,13,0.9426493592150034,0.4713246796075017,0.6403588209290149,18.0
269,20,EXPRESS-M,0,10,1.8326042090755892,0.9163021045377946,0.6403588209290149,18.0
331,20,FULL,0,30,0.5143743582622968,0.2571871791311484,0.05973326542934737,18.0
331,20,S-FULL,0,30,0.4288736099233099,0.21443680496165496,0.05973326542934737,18.0
331,20,S-FIX,0,10,0.6114943947402103,0.30574719737010514,0.05973326542934737,18.0
331,20,ADA,0,28,0.40818418623702196,0.20409209311851098,0.05973326542934737,18.0
