run,t,strategy,miscovered,n_calibration,interval_length,threshold,score_t,sum_s_past
122,19,S-FIX,0,10,1.5123224951551903,0.7561612475775952,0.6683760538043293,17.0
122,19,ADA,1,19,0.9462916949220026,0.4731458474610013,0.6683760538043293,17.0
122,19,EXPRESS,0,0,inf,inf,0.6683760538043293,17.0
122,19,K-EXPRESS,1,10,0.7767184038683849,0.38835920193419243,0.6683760538043293,17.0
122,19,EXPRESS-M,0,10,3.6487147330763787,1.8243573665381894,0.6683760538043293,17.0
182,19,FULL,0,29,0.8069289316557571,0.40346446582787854,0.20499046057019432,17.0
182,19,S-FULL,0,29,0.8069289316557571,0.40346446582787854,0.20499046057019432,17.0
182,19,S-FIX,0,10,0.6753878755524967,0.33769393777624834,0.20499046057019432,17.0
182,19,ADA,0,27,0.6753878755524967,0.33769393777624834,0.20499046057019432,17.0
182,19,EXPRESS,0,20,0.6374734236564925,0.31873671182824626,0.20499046057019432,17.0
182,19,K-EXPRESS,0,12,0.6753878755524967,0.33769393777624834,0.20499046057019432,17.0
182,19,EXPRESS-M,0,30,0.9354626382405411,0.46773131912027055,0.20499046057019432,17.0
264,19,FULL,0,29,1.3044574392533126,0.6522287196266563,0.21994981578018757,17.0
264,19,S-FULL,0,29,1.3044574392533126,0.6522287196266563,0.21994981578018757,17.0
264,19,S-FIX,0,10,1.473011330233367,0.7365056651166835,0.21994981578018757,17.0
264,19,ADA,0,27,1.3044574392533126,0.6522287196266563,0.21994981578018757,17.0
264,19,EXPRESS,0,17,0.8878211725208569,0.44391058626042845,0.21994981578018757,17.0
264,19,K-EXPRESS,0,12,1.473011330233367,0.7365056651166835,0.21994981578018757,17.0
264,19,EXPRESS-M,0,27,1.1284723369326384,0.5642361684663192,0.21994981578018757,17.0
286,18,FULL,0,28,0.7033585392004666,0.3516792696002333,0.22435001376925734,17.0
286,18,S-FULL,0,28,0.7033585392004666,0.3516792696002333,0.22435001376925734,17.0
286,18,S-FIX,0,10,0.46067523457511594,0.23033761728755797,0.22435001376925734,17.0
286,18,ADA,0,15,0.5717947277054845,0.2858973638527422,0.22435001376925734,17.0
286,18,EXPRESS,0,0,inf,inf,0.22435001376925734,17.0
286,18,K-EXPRESS,0,0,inf,inf,0.22435001376925734,17.0
286,18,EXPRESS-M,0,10,1.4945772873274248,0.7472886436637124,0.22435001376925734,17.0
286,19,FULL,1,29,0.7033585392004666,0.3516792696002333,0.8438257127329896,18.0
286,19,S-FULL,1,29,0.7033585392004666,0.3516792696002333,0.8438257127329896,18.0
286,19,S-FIX,1,10,0.46067523457511594,0.23033761728755797,0.8438257127329896,18.0
286,19,ADA,1,28,0.6111461444294718,0.3055730722147359,0.8438257127329896,18.0
286,19,EXPRESS,1,15,0.6111461444294718,0.3055730722147359,0.8438257127329896,18.0
286,19,K-EXPRESS,1,11,0.5717947277054845,0.2858973638527422,0.8438257127329896,18.0
286,19,EXPRESS-M,1,25,0.7154974598344375,0.35774872991721873,0.8438257127329896,18.0
296,19,FULL,0,29,0.7836694285707978,0.3918347142853989,0.3407124814550902,17.0
296,19,S-FULL,0,29,0.7836694285707978,0.3918347142853989,0.3407124814550902,17.0
296,19,S-FIX,1,10,0.664917092917009,0.3324585464585045,0.3407124814550902,17.0
296,19,ADA,0,27,0.7836694285707978,0.3918347142853989,0.3407124814550902,17.0
296,19,EXPRESS,1,15,0.5569017937143776,0.2784508968571888,0.3407124814550902,17.0
296,19,K-EXPRESS,1,11,0.664917092917009,0.3324585464585045,0.3407124814550902,17.0
296,19,EXPRESS-M,0,25,0.7836694285707978,0.3918347142853989,0.3407124814550902,17.0
324,19,FULL,1,29,0.7608214088426384,0.3804107044213192,0.8304013445579815,17.0
324,19,S-FULL,1,29,0.7608214088426384,0.3804107044213192,0.8304013445579815,17.0
324,19,S-FIX,1,10,1.0516464055220305,0.5258232027610152,0.8304013445579815,17.0
324,19,ADA,1,19,0.8233176686100694,0.4116588343050347,0.8304013445579815,17.0
324,19,EXPRESS,0,2,3.2427236831570427,1.6213618415785214,0.8304013445579815,17.0
324,19,K-EXPRESS,1,11,0.8233176686100694,0.4116588343050347,0.8304013445579815,17.0
324,19,EXPRESS-M,0,12,3.2427236831570427,1.6213618415785214,0.8304013445579815,17.0
337,19,FULL,0,29,0.940444821991258,0.470222410995629,0.2797294821536318,17.0
337,19,S-FULL,0,29,0.940444821991258,0.470222410995629,0.2797294821536318,17.0
337,19,S-FIX,0,10,1.5196871512022823,0.7598435756011411,0.2797294821536318,17.0
337,19,ADA,0,26,1.0527201985705466,0.5263600992852733,0.2797294821536318,17.0
337,19,EXPRESS,1,1,0.11358576871989534,0.05679288435994767,0.2797294821536318,17.0
337,19,K-EXPRESS,0,13,1.058608685474193,0.5293043427370965,0.2797294821536318,17.0
337,19,EXPRESS-M,1,11,0.11358576871989534,0.05679288435994767,0.2797294821536318,17.0
338,18,FULL,1,28,0.7888792079327742,0.3944396039663871,0.526599448561984,17.0
338,18,S-FULL,1,28,0.7888792079327742,0.3944396039663871,0.526599448561984,17.0
338,18,S-FIX,1,10,0.5481238226566456,0.2740619113283228,0.526599448561984,17.0
338,18,ADA,1,27,0.7888792079327742,0.3944396039663871,0.526599448561984,17.0
338,18,EXPRESS,1,19,0.6407852355815917,0.32039261779079586,0.526599448561984,17.0
338,18,K-EXPRESS,1,13,1.0030412777241002,0.5015206388620501,0.526599448561984,17.0
338,18,EXPRESS-M,1,29,0.7888792079327742,0.3944396039663871,0.526599448561984,17.0
338,19,FULL,0,29,0.8553814988257611,0.42769074941288054,0.4199583590644762,18.0
338,19,S-FULL,0,29,0.8553814988257611,0.42769074941288054,0.4199583590644762,18.0
338,19,S-FIX,1,10,0.5481238226566456,0.2740619113283228,0.4199583590644762,18.0
338,19,ADA,0,21,1.053198897123968,0.526599448561984,0.4199583590644762,18.0
338,19,EXPRESS,0,0,inf,inf,0.4199583590644762,18.0
338,19,K-EXPRESS,0,14,1.053198897123968,0.526599448561984,0.4199583590644762,18.0
338,19,EXPRESS-M,0,10,2.360358763377627,1.1801793816888135,0.4199583590644762,18.0
396,18,FULL,1,28,1.1257336435665968,0.5628668217832984,1.491290626879794,17.0
396,18,S-FULL,1,28,1.1257336435665968,0.5628668217832984,1.491290626879794,17.0
396,18,S-FIX,1,10,1.1468391963546098,0.5734195981773049,1.491290626879794,17.0
396,18,ADA,1,17,1.5373877648196825,0.7686938824098413,1.491290626879794,17.0
396,18,EXPRESS,0,0,inf,inf,1.491290626879794,17.0
396,18,K-EXPRESS,1,12,1.0063633852082903,0.5031816926041451,1.491290626879794,17.0
396,18,EXPRESS-M,0,10,4.043000761756151,2.0215003808780754,1.491290626879794,17.0
396,19,FULL,0,29,1.1468391963546098,0.5734195981773049,0.03524390132602371,18.0
396,19,S-FULL,0,29,1.1468391963546098,0.5734195981773049,0.03524390132602371,18.0
396,19,S-FIX,0,10,1.1468391963546098,0.5734195981773049,0.03524390132602371,18.0
396,19,ADA,0,28,1.1257336435665968,0.5628668217832984,0.03524390132602371,18.0
396,19,EXPRESS,0,18,0.6686766253056823,0.33433831265284114,0.03524390132602371,18.0
396,19,K-EXPRESS,0,12,1.1468391963546098,0.5734195981773049,0.03524390132602371,18.0
396,19,EXPRESS-M,0,28,0.8802388193085007,0.44011940965425034,0.03524390132602371,18.0
418,19,FULL,0,29,0.8144385258486542,0.4072192629243271,0.2988578024615436,17.0
418,19,S-FULL,0,29,0.8144385258486542,0.4072192629243271,0.2988578024615436,17.0
418,19,S-FIX,0,10,0.8256678057412331,0.41283390287061655,0.2988578024615436,17.0
418,19,ADA,0,27,0.8256678057412331,0.41283390287061655,0.2988578024615436,17.0
418,19,EXPRESS,1,16,0.3064352922274009,0.15321764611370045,0.2988578024615436,17.0
418,19,K-EXPRESS,0,12,0.9254281352277127,0.46271406761385636,0.2988578024615436,17.0
418,19,EXPRESS-M,0,26,0.6083779541707397,0.30418897708536985,0.2988578024615436,17.0
485,19,FULL,0,29,1.2802446401708245,0.6401223200854123,0.14369190660965003,17.0
485,19,S-FULL,0,29,1.2802446401708245,0.6401223200854123,0.14369190660965003,17.0
485,19,S-FIX,0,10,1.2802446401708245,0.6401223200854123,0.14369190660965003,17.0
485,19,ADA,0,17,1.7364624930432604,0.8682312465216302,0.14369190660965003,17.0
485,19,EXPRESS,0,0,inf,inf,0.14369190660965003,17.0
485,19,K-EXPRESS,0,11,1.1324019633971179,0.5662009816985589,0.14369190660965003,17.0
485,19,EXPRESS-M,0,10,4.519131449127057,2.2595657245635286,0.14369190660965003,17.0
496,19,FULL,0,29,0.9111664099734096,0.4555832049867048,0.21890831371514796,17.0
496,19,S-FULL,0,29,0.9111664099734096,0.4555832049867048,0.21890831371514796,17.0
496,19,S-FIX,0,10,0.6422360872172916,0.3211180436086458,0.21890831371514796,17.0
496,19,ADA,0,12,0.7334370325199822,0.3667185162599911,0.21890831371514796,17.0
496,19,EXPRESS,0,2,2.5095502328342665,1.2547751164171332,0.21890831371514796,17.0
496,19,K-EXPRESS,1,1,0.05242951792855699,0.026214758964278495,0.21890831371514796,17.0
496,19,EXPRESS-M,0,12,2.2540607578616085,1.1270303789308043,0.21890831371514796,17.0
505,19,FULL,1,29,1.1965009981227157,0.5982504990613579,1.1544112965128932,17.0
505,19,S-FULL,1,29,1.1965009981227157,0.5982504990613579,1.1544112965128932,17.0
505,19,S-FIX,1,10,1.5256090921385101,0.7628045460692551,1.1544112965128932,17.0
505,19,ADA,1,13,1.5256090921385101,0.7628045460692551,1.1544112965128932,17.0
505,19,EXPRESS,0,0,inf,inf,1.1544112965128932,17.0
505,19,K-EXPRESS,0,0,inf,inf,1.1544112965128932,17.0
505,19,EXPRESS-M,1,10,2.0488460839429963,1.0244230419714981,1.1544112965128932,17.0
521,19,FULL,1,29,1.1786716615043618,0.5893358307521809,1.3276483138494222,17.0
521,19,S-FULL,1,29,1.1786716615043618,0.5893358307521809,1.3276483138494222,17.0
521,19,S-FIX,1,10,1.163874612613966,0.581937306306983,1.3276483138494222,17.0
521,19,ADA,1,13,1.163874612613966,0.581937306306983,1.3276483138494222,17.0
521,19,EXPRESS,0,0,inf,inf,1.3276483138494222,17.0
521,19,K-EXPRESS,0,0,inf,inf,1.3276483138494222,17.0
521,19,EXPRESS-M,1,10,1.9187073692174963,0.9593536846087481,1.3276483138494222,17.0
562,19,FULL,1,29,1.0509078849615503,0.5254539424807751,1.1343662317257786,17.0
562,19,S-FULL,1,29,1.0509078849615503,0.5254539424807751,1.1343662317257786,17.0
562,19,S-FIX,1,10,1.4179662854415396,0.7089831427207698,1.1343662317257786,17.0
562,19,ADA,1,23,1.1348543031542815,0.5674271515771407,1.1343662317257786,17.0
562,19,EXPRESS,0,0,inf,inf,1.1343662317257786,17.0
562,19,K-EXPRESS,1,13,1.5385286511298089,0.7692643255649044,1.1343662317257786,17.0
562,19,EXPRESS-M,1,10,1.9056450651369286,0.9528225325684643,1.1343662317257786,17.0
567,18,FULL,1,28,0.8746036263151322,0.4373018131575661,0.5793936247741505,17.0
567,18,S-FULL,1,28,0.8746036263151322,0.4373018131575661,0.5793936247741505,17.0
567,18,S-FIX,1,10,0.8094563041900078,0.4047281520950039,0.5793936247741505,17.0
567,18,ADA,1,24,0.9336364823682546,0.4668182411841273,0.5793936247741505,17.0
567,18,EXPRESS,0,0,inf,inf,0.5793936247741505,17.0
567,18,K-EXPRESS,1,14,0.8094563041900078,0.4047281520950039,0.5793936247741505,17.0
567,18,EXPRESS-M,0,10,4.568036864826578,2.284018432413289,0.5793936247741505,17.0
567,19,FULL,1,29,0.9336364823682546,0.4668182411841273,1.2910185814745854,18.0
567,19,S-FULL,1,29,0.9336364823682546,0.4668182411841273,1.2910185814745854,18.0
567,19,S-FIX,1,10,0.8094563041900078,0.4047281520950039,1.2910185814745854,18.0
567,19,ADA,1,18,0.8746036263151322,0.4373018131575661,1.2910185814745854,18.0
567,19,EXPRESS,0,0,inf,inf,1.2910185814745854,18.0
567,19,K-EXPRESS,1,14,0.8746036263151322,0.4373018131575661,1.2910185814745854,18.0
567,19,EXPRESS-M,0,10,4.568036864826578,2.284018432413289,1.2910185814745854,18.0
572,19,FULL,1,29,1.1721614233390856,0.5860807116695428,1.1026543093384418,17.0
572,19,S-FULL,1,29,1.1721614233390856,0.5860807116695428,1.1026543093384418,17.0
572,19,S-FIX,1,10,1.3434354331267007,0.6717177165633503,1.1026543093384418,17.0
572,19,ADA,1,12,1.6200666062891234,0.8100333031445617,1.1026543093384418,17.0
572,19,EXPRESS,0,0,inf,inf,1.1026543093384418,17.0
572,19,K-EXPRESS,0,0,inf,inf,1.1026543093384418,17.0
572,19,EXPRESS-M,1,10,1.8752623831895936,0.9376311915947968,1.1026543093384418,17.0
674,19,FULL,1,29,0.7595548061700444,0.3797774030850222,0.5707543523000251,17.0
674,19,S-FULL,1,29,0.7595548061700444,0.3797774030850222,0.5707543523000251,17.0
674,19,S-FIX,1,10,0.6006855602213896,0.3003427801106948,0.5707543523000251,17.0
674,19,ADA,1,27,0.7595548061700444,0.3797774030850222,0.5707543523000251,17.0
674,19,EXPRESS,1,16,0.5927708990052278,0.2963854495026139,0.5707543523000251,17.0
674,19,K-EXPRESS,1,12,0.6006855602213896,0.3003427801106948,0.5707543523000251,17.0
674,19,EXPRESS-M,1,26,0.7595548061700444,0.3797774030850222,0.5707543523000251,17.0
680,19,FULL,1,29,0.9900166050773151,0.4950083025386576,0.6255305870225294,17.0
680,19,S-FULL,1,29,0.9900166050773151,0.4950083025386576,0.6255305870225294,17.0
680,19,S-FIX,1,10,0.9979578101102748,0.4989789050551374,0.6255305870225294,17.0
680,19,ADA,1,27,0.9900166050773151,0.4950083025386576,0.6255305870225294,17.0
680,19,EXPRESS,1,19,0.7117948552927605,0.35589742764638027,0.6255305870225294,17.0
680,19,K-EXPRESS,1,12,0.9979578101102748,0.4989789050551374,0.6255305870225294,17.0
680,19,EXPRESS-M,1,29,0.9900166050773151,0.4950083025386576,0.6255305870225294,17.0
687,19,FULL,1,29,1.0419751989544854,0.5209875994772427,0.6273426539989846,17.0
687,19,S-FULL,1,29,1.0419751989544854,0.5209875994772427,0.6273426539989846,17.0
687,19,S-FIX,1,10,0.6831951952857865,0.34159759764289327,0.6273426539989846,17.0
687,19,ADA,1,14,1.175681665981943,0.5878408329909715,0.6273426539989846,17.0
687,19,EXPRESS,1,1,0.8664890951377431,0.43324454756887154,0.6273426539989846,17.0
687,19,K-EXPRESS,0,0,inf,inf,0.6273426539989846,17.0
687,19,EXPRESS-M,1,11,0.8664890951377431,0.43324454756887154,0.6273426539989846,17.0
701,18,FULL,1,28,1.1032851119781815,0.5516425559890907,1.6668533223198603,17.0
701,18,S-FULL,1,28,1.1032851119781815,0.5516425559890907,1.6668533223198603,17.0
701,18,S-FIX,1,10,1.1608659045527063,0.5804329522763532,1.6668533223198603,17.0
701,18,ADA,1,23,1.1369441618878855,0.5684720809439427,1.6668533223198603,17.0
701,18,EXPRESS,0,0,inf,inf,1.6668533223198603,17.0
701,18,K-EXPRESS,1,14,1.1369441618878855,0.5684720809439427,1.6668533223198603,17.0
701,18,EXPRESS-M,0,10,4.4715130274780215,2.2357565137390107,1.6668533223198603,17.0
701,19,FULL,0,29,1.1369441618878855,0.5684720809439427,0.1308204235430409,18.0
701,19,S-FULL,0,29,1.1369441618878855,0.5684720809439427,0.1308204235430409,18.0
701,19,S-FIX,0,10,1.1608659045527063,0.5804329522763532,0.1308204235430409,18.0
701,19,ADA,0,28,1.1032851119781815,0.5516425559890907,0.1308204235430409,18.0
701,19,EXPRESS,0,17,0.8318126000549204,0.4159063000274602,0.1308204235430409,18.0
701,19,K-EXPRESS,0,14,1.1467294221039954,0.5733647110519977,0.1308204235430409,18.0
701,19,EXPRESS-M,0,27,1.0995878951730436,0.5497939475865218,0.1308204235430409,18.0
726,19,FULL,0,29,0.5734469619927371,0.2867234809963686,0.10420243032723486,17.0
726,19,S-FULL,0,29,0.5734469619927371,0.2867234809963686,0.10420243032723486,17.0
726,19,S-FIX,0,10,0.5734469619927371,0.2867234809963686,0.10420243032723486,17.0
726,19,ADA,0,20,0.5734469619927371,0.2867234809963686,0.10420243032723486,17.0
726,19,EXPRESS,0,0,inf,inf,0.10420243032723486,17.0
726,19,K-EXPRESS,0,14,0.6573273671429001,0.32866368357145004,0.10420243032723486,17.0
726,19,EXPRESS-M,0,10,2.515439922081657,1.2577199610408285,0.10420243032723486,17.0
737,19,FULL,1,29,0.45262731087173025,0.22631365543586512,0.4033050048806732,17.0
737,19,S-FULL,1,29,0.45262731087173025,0.22631365543586512,0.4033050048806732,17.0
737,19,S-FIX,1,10,0.40501573107514866,0.20250786553757433,0.4033050048806732,17.0
737,19,ADA,1,24,0.45262731087173025,0.22631365543586512,0.4033050048806732,17.0
737,19,EXPRESS,0,2,1.4720156303617542,0.7360078151808771,0.4033050048806732,17.0
737,19,K-EXPRESS,1,14,0.45262731087173025,0.22631365543586512,0.4033050048806732,17.0
737,19,EXPRESS-M,0,12,1.4720156303617542,0.7360078151808771,0.4033050048806732,17.0
795,19,FULL,0,29,1.1643421893643797,0.5821710946821899,0.267978865720583,17.0
795,19,S-FULL,0,29,1.1643421893643797,0.5821710946821899,0.267978865720583,17.0
795,19,S-FIX,0,10,0.999494548720826,0.499747274360413,0.267978865720583,17.0
795,19,ADA,0,27,0.999494548720826,0.499747274360413,0.267978865720583,17.0
795,19,EXPRESS,0,19,0.8872456792310504,0.4436228396155252,0.267978865720583,17.0
795,19,K-EXPRESS,0,10,0.999494548720826,0.499747274360413,0.267978865720583,17.0
795,19,EXPRESS-M,0,29,0.999494548720826,0.499747274360413,0.267978865720583,17.0
814,19,FULL,0,29,0.6372689088751733,0.31863445443758664,0.2615532760754386,17.0
814,19,S-FULL,0,29,0.6372689088751733,0.31863445443758664,0.2615532760754386,17.0
814,19,S-FIX,0,10,0.6372689088751733,0.31863445443758664,0.2615532760754386,17.0
814,19,ADA,0,27,0.6372689088751733,0.31863445443758664,0.2615532760754386,17.0
814,19,EXPRESS,0,14,0.6372689088751733,0.31863445443758664,0.2615532760754386,17.0
814,19,K-EXPRESS,0,11,0.6372689088751733,0.31863445443758664,0.2615532760754386,17.0
814,19,EXPRESS-M,0,24,0.7616892124717325,0.38084460623586625,0.2615532760754386,17.0
829,19,FULL,0,29,1.1246034627985844,0.5623017313992922,0.28616203033146226,17.0
829,19,S-FULL,0,29,1.1246034627985844,0.5623017313992922,0.28616203033146226,17.0
829,19,S-FIX,0,10,1.0994073796277446,0.5497036898138723,0.28616203033146226,17.0
829,19,ADA,0,27,1.1246034627985844,0.5623017313992922,0.28616203033146226,17.0
829,19,EXPRESS,0,16,1.1246034627985844,0.5623017313992922,0.28616203033146226,17.0
829,19,K-EXPRESS,0,13,1.0994073796277446,0.5497036898138723,0.28616203033146226,17.0
829,19,EXPRESS-M,0,26,1.2388821140765531,0.6194410570382766,0.28616203033146226,17.0
834,19,FULL,0,29,0.9396321792311315,0.46981608961556576,0.04192919934851305,17.0
834,19,S-FULL,0,29,0.9396321792311315,0.46981608961556576,0.04192919934851305,17.0
834,19,S-FIX,0,10,0.9396321792311315,0.46981608961556576,0.04192919934851305,17.0
834,19,ADA,0,27,0.838644674225513,0.4193223371127565,0.04192919934851305,17.0
834,19,EXPRESS,0,15,0.5593645435642687,0.27968227178213434,0.04192919934851305,17.0
834,19,K-EXPRESS,0,11,0.9396321792311315,0.46981608961556576,0.04192919934851305,17.0
834,19,EXPRESS-M,0,25,0.8368686100368468,0.4184343050184234,0.04192919934851305,17.0
835,19,FULL,1,29,0.8758109661361577,0.43790548306807886,0.981609158989093,17.0
835,19,S-FULL,1,29,0.8758109661361577,0.43790548306807886,0.981609158989093,17.0
835,19,S-FIX,1,10,0.8391619973084246,0.4195809986542123,0.981609158989093,17.0
835,19,ADA,1,27,0.8663201042636284,0.4331600521318142,0.981609158989093,17.0
835,19,EXPRESS,1,18,0.6771743035098606,0.3385871517549303,0.981609158989093,17.0
835,19,K-EXPRESS,1,14,0.8484435580110903,0.42422177900554514,0.981609158989093,17.0
835,19,EXPRESS-M,1,28,0.8391619973084246,0.4195809986542123,0.981609158989093,17.0
873,18,FULL,1,28,1.060660874279054,0.530330437139527,1.2688012770853994,17.0
873,18,S-FULL,1,28,1.060660874279054,0.530330437139527,1.2688012770853994,17.0
873,18,S-FIX,1,10,1.060660874279054,0.530330437139527,1.2688012770853994,17.0
873,18,ADA,1,16,1.061811849100328,0.530905924550164,1.2688012770853994,17.0
873,18,EXPRESS,1,1,0.7791803554087187,0.38959017770435933,1.2688012770853994,17.0
873,18,K-EXPRESS,1,12,1.061811849100328,0.530905924550164,1.2688012770853994,17.0
873,18,EXPRESS-M,1,11,0.7791803554087187,0.38959017770435933,1.2688012770853994,17.0
873,19,FULL,1,29,1.061811849100328,0.530905924550164,1.6551478312535213,18.0
873,19,S-FULL,1,29,1.061811849100328,0.530905924550164,1.6551478312535213,18.0
873,19,S-FIX,1,10,1.060660874279054,0.530330437139527,1.6551478312535213,18.0
873,19,ADA,1,13,1.061811849100328,0.530905924550164,1.6551478312535213,18.0
873,19,EXPRESS,0,0,inf,inf,1.6551478312535213,18.0
873,19,K-EXPRESS,0,0,inf,inf,1.6551478312535213,18.0
873,19,EXPRESS-M,1,10,1.979867471713948,0.989933735856974,1.6551478312535213,18.0
916,19,FULL,1,29,0.7476295812744862,0.3738147906372431,1.1777822409077554,17.0
916,19,S-FULL,1,29,0.7476295812744862,0.3738147906372431,1.1777822409077554,17.0
916,19,S-FIX,1,10,1.2481408692796934,0.6240704346398467,1.1777822409077554,17.0
916,19,ADA,1,12,1.3393384827827903,0.6696692413913952,1.1777822409077554,17.0
916,19,EXPRESS,1,4,2.155147654685629,1.0775738273428146,1.1777822409077554,17.0
916,19,K-EXPRESS,0,2,2.748419165331243,1.3742095826656215,1.1777822409077554,17.0
916,19,EXPRESS-M,1,14,2.155147654685629,1.0775738273428146,1.1777822409077554,17.0
920,18,FULL,1,28,0.9409565502518765,0.47047827512593826,0.8837697733914387,17.0
920,18,S-FULL,1,28,0.9409565502518765,0.47047827512593826,0.8837697733914387,17.0
920,18,S-FIX,1,10,0.889634942133334,0.444817471066667,0.8837697733914387,17.0
920,18,ADA,1,11,1.2966971389528057,0.6483485694764028,0.8837697733914387,17.0
920,18,EXPRESS,1,1,0.889634942133334,0.444817471066667,0.8837697733914387,17.0
920,18,K-EXPRESS,1,1,0.889634942133334,0.444817471066667,0.8837697733914387,17.0
920,18,EXPRESS-M,1,11,0.889634942133334,0.444817471066667,0.8837697733914387,17.0
